StudentID,AssessmentItemID,Correct,Difficulty,TimeStarted,TimeTaken
Y11sa17,MMEN06S01A01T20160303102704t3,TRUE,4,20160303102646,17
Y11sa12,MMEN06S01A01T20160303102733t5,FALSE,5,20160303102659,33
Y11sa17,MMEN06S01A01T20160303102707t1,TRUE,4,20160303102705,2
Y11sa17,MMEN06S01A01T20160303102711t7,FALSE,4,20160303102709,2
Y11sa20,MAlg06S01A01T20160303102829t1,FALSE,1,20160303102711,77
Y11sa17,MMEN06S01A01T20160303102717t1,TRUE,4,20160303102713,3
Y11sa17,MMEN06S01A01T20160303102719t1,TRUE,4,20160303102718,1
Y11sa17,MMEN06S01A01T20160303102734t5,FALSE,4,20160303102720,13
Y11sa23,MMEN06S01A01T20160303102732t3,TRUE,6,20160303102721,11
Y11sa23,MMEN06S01A01T20160303102748t1,FALSE,6,20160303102733,14
Y11sa12,MMEN06S01A01T20160303103006t6,FALSE,5,20160303102735,150
Y11sa17,MMEN06S01A01T20160303102749t4,FALSE,4,20160303102736,12
Y11sa23,MMEN06S01A01T20160303102803t2,TRUE,6,20160303102750,12
Y11sa06,MMEN06S01A01T20160303102936t1,TRUE,5,20160303102759,96
Y11sa17,MMEN06S01A01T20160303102811t7,FALSE,4,20160303102801,10
Y11sa23,MMEN06S01A01T20160303102813t1,TRUE,6,20160303102804,9
Y11sa23,MMEN06S01A01T20160303102817t1,TRUE,6,20160303102814,3
Y11sa17,MMEN06S01A01T20160303102833t7,FALSE,4,20160303102814,19
Y11sa23,MMEN06S01A01T20160303102828t3,TRUE,6,20160303102818,9
Y11sa23,MMEN06S01A01T20160303102840t2,TRUE,6,20160303102829,11
Y11sa17,MMEN06S01A01T20160303102852t5,TRUE,4,20160303102836,15
Y11sa23,MMEN06S01A01T20160303102845t3,TRUE,6,20160303102841,4
Y11sa23,MMEN06S01A01T20160303102848t1,TRUE,6,20160303102846,1
Y11sa20,MMEN06S01A01T20160303102906t2,TRUE,3,20160303102847,18
Y11sa23,MMEN06S01A01T20160303102910t1,TRUE,6,20160303102849,20
Y11sa17,MMEN06S01A01T20160303102904t3,TRUE,4,20160303102853,11
Y11sa17,MMEN06S01A01T20160303102915t7,FALSE,4,20160303102905,9
Y11sa20,MMEN06S01A01T20160303102919t3,TRUE,3,20160303102907,12
Y11sa23,MMEN06S01A01T20160303102918t1,TRUE,6,20160303102911,6
Y11sa17,MMEN06S01A01T20160303102923t4,FALSE,4,20160303102918,5
Y11sa23,MMEN06S01A01T20160303102952t2,TRUE,6,20160303102919,33
Y11sa20,MMEN06S01A01T20160303103005t1,TRUE,3,20160303102920,44
Y11sa22,MMEN06S01A01T20160303102949t6,FALSE,4,20160303102923,26
Y11sa17,MMEN06S01A01T20160303102936t2,TRUE,4,20160303102926,10
Y11sa06,MMEN06S01A01T20160303103450t3,FALSE,5,20160303102937,313
Y11sa22,MMEN06S01A01T20160303102954t1,TRUE,4,20160303102952,2
Y11sa17,MMEN06S01A01T20160303102957t2,TRUE,4,20160303102952,4
Y11sa23,MMEN06S01A01T20160303103020t5,TRUE,6,20160303102953,26
Y11sa22,MMEN06S01A01T20160303103104t2,TRUE,4,20160303102955,69
Y11sa17,MMEN06S01A01T20160303103002t1,TRUE,4,20160303102958,3
Y11sa17,MMEN06S01A01T20160303103015t5,FALSE,4,20160303103003,12
Y11sa12,MMEN06S01A01T20160303103031t1,TRUE,5,20160303103008,22
Y11sa20,MAlg06S01A01T20160303103045t1,FALSE,1,20160303103013,32
Y11sa23,MMEN06S01A01T20160303103033t3,TRUE,6,20160303103021,12
Y11sa12,MMEN06S01A01T20160303103051t4,TRUE,5,20160303103032,19
Y11sa17,MMEN06S01A01T20160303103051t3,TRUE,4,20160303103033,17
Y11sa23,MMEN06S01A01T20160303103043t6,TRUE,6,20160303103034,9
Y11sa23,MMEN06S01A01T20160303103153t3,FALSE,6,20160303103044,68
Y11sa20,MAlg06S01A01T20160303103115t1,TRUE,1,20160303103047,28
Y11sa17,MMEN06S01A01T20160303103055t2,TRUE,4,20160303103052,3
Y11sa12,MMEN06S01A01T20160303103135t3,TRUE,5,20160303103052,42
Y11sa17,MMEN06S01A01T20160303103106t6,FALSE,4,20160303103056,10
Y11sa22,MMEN06S01A01T20160303103107t2,TRUE,4,20160303103105,2
Y11sa22,MMEN06S01A01T20160303103112t3,TRUE,4,20160303103108,3
Y11sa17,MMEN06S01A01T20160303103113t2,TRUE,4,20160303103109,3
Y11sa22,MMEN06S01A01T20160303103119t3,TRUE,4,20160303103113,5
Y11sa20,MAlg06S01A01T20160303103158t1,TRUE,1,20160303103117,40
Y11sa22,MMEN06S01A01T20160303103122t2,TRUE,4,20160303103120,2
Y11sa22,MMEN06S01A01T20160303103130t3,TRUE,4,20160303103127,3
Y11sa22,MMEN06S01A01T20160303103204t4,TRUE,4,20160303103135,29
Y11sa12,MMEN06S01A01T20160303103207t6,FALSE,5,20160303103136,31
Y11sa17,MMEN06S01A01T20160303103152t3,TRUE,4,20160303103141,10
Y11sa17,MMEN06S01A01T20160303103215t5,FALSE,4,20160303103153,22
Y11sa23,MMEN06S01A01T20160303103233t7,TRUE,6,20160303103156,37
Y11sa20,MAlg06S01A01T20160303103332t1,FALSE,1,20160303103200,92
Y11sa22,MMEN06S01A01T20160303103214t6,TRUE,4,20160303103205,8
Y11sa12,MMEN06S01A01T20160303103245t1,TRUE,5,20160303103210,34
Y11sa22,MMEN06S01A01T20160303103227t7,FALSE,4,20160303103215,11
Y11sa17,MMEN06S01A01T20160303103226t3,TRUE,4,20160303103217,8
Y11sa22,MMEN06S01A01T20160303103235t5,TRUE,4,20160303103229,5
Y11sa23,MMEN06S01A01T20160303103237t3,TRUE,6,20160303103234,3
Y11sa17,MMEN06S01A01T20160303103239t1,TRUE,4,20160303103236,2
Y11sa23,MMEN06S01A01T20160303103241t2,TRUE,6,20160303103238,2
Y11sa22,MMEN06S01A01T20160303103248t6,TRUE,4,20160303103239,8
Y11sa23,MMEN06S01A01T20160303103246t1,FALSE,6,20160303103242,4
Y11sa17,MMEN06S01A01T20160303103246t1,TRUE,4,20160303103244,2
Y11sa12,MMEN06S01A01T20160303103350t5,FALSE,5,20160303103246,63
Y11sa17,MMEN06S01A01T20160303103258t6,TRUE,4,20160303103247,10
Y11sa23,MMEN06S01A01T20160303103254t2,TRUE,6,20160303103248,5
Y11sa22,MMEN06S01A01T20160303103254t3,TRUE,4,20160303103249,5
Y11sa22,MMEN06S01A01T20160303103318t4,TRUE,4,20160303103255,22
Y11sa23,MMEN06S01A01T20160303103306t6,TRUE,6,20160303103255,10
Y11sa17,MMEN06S01A01T20160303103306t3,TRUE,4,20160303103259,6
Y11sa23,MMEN06S01A01T20160303103310t3,TRUE,6,20160303103307,2
Y11sa23,MMEN06S01A01T20160303103314t2,TRUE,6,20160303103311,2
Y11sa23,MMEN06S01A01T20160303103319t2,TRUE,6,20160303103315,4
Y11sa22,MMEN06S01A01T20160303103323t2,TRUE,4,20160303103319,4
Y11sa23,MMEN06S01A01T20160303103350t1,TRUE,6,20160303103320,29
Y11sa22,MMEN06S01A01T20160303103335t5,TRUE,4,20160303103324,10
Y11sa20,MAlg06S01A01T20160303103335t1,FALSE,1,20160303103334,0
Y11sa22,MMEN06S01A01T20160303103357t3,TRUE,4,20160303103336,21
Y11sa20,MMEN06S01A01T20160303103404t2,TRUE,3,20160303103339,24
Y11sa23,MMEN06S01A01T20160303103405t4,TRUE,6,20160303103351,14
Y11sa12,MMEN06S01A01T20160303103421t2,TRUE,5,20160303103352,28
Y11sa17,MMEN06S01A01T20160303103428t4,FALSE,4,20160303103356,32
Y11sa22,MMEN06S01A01T20160303103400t2,TRUE,4,20160303103358,2
Y11sa22,MMEN06S01A01T20160303103403t2,TRUE,5,20160303103401,1
Y11sa20,MMEN06S01A01T20160303103429t2,TRUE,3,20160303103405,24
Y11sa23,MMEN06S01A01T20160303103414t1,TRUE,6,20160303103406,8
Y11sa23,MMEN06S01A01T20160303103505t1,FALSE,6,20160303103415,50
Y11sa12,MMEN06S01A01T20160303103611t6,TRUE,5,20160303103422,109
Y11sa20,MMEN06S01A01T20160303103533t2,TRUE,3,20160303103430,62
Y11sa17,MMEN06S01A01T20160303103440t1,TRUE,4,20160303103431,8
Y11sa22,MAlg06S01A01T20160303103510t1,FALSE,1,20160303103441,28
Y11sa17,MMEN06S01A01T20160303103501t4,FALSE,4,20160303103441,20
Y11sa06,MMEN06S01A01T20160303103545t1,FALSE,5,20160303103453,52
Y11sa17,MMEN06S01A01T20160303103510t3,TRUE,4,20160303103503,6
Y11sa11,MSI06S01A01T20160303103529t4,TRUE,5,20160303103505,24
Y11sa23,MMEN06S01A01T20160303103541t5,TRUE,6,20160303103508,32
Y11sa22,MAlg06S01A01T20160303103531t1,TRUE,1,20160303103512,19
Y11sa11,MSI06S01A01T20160303103645t2,TRUE,5,20160303103530,74
Y11sa17,MMEN06S01A01T20160303103548t5,FALSE,4,20160303103531,17
Y11sa22,MAlg06S01A01T20160303103607t1,FALSE,1,20160303103533,33
Y11sa20,MMEN06S01A01T20160303103610t3,TRUE,3,20160303103534,36
Y11sa16,MMEN06S01A01T20160303103552t2,FALSE,4,20160303103540,12
Y11sa23,MMEN06S01A01T20160303103602t3,TRUE,6,20160303103542,19
Y11sa06,MMEN06S01A01T20160303103927t3,TRUE,5,20160303103547,219
Y11sa17,MMEN06S01A01T20160303103555t2,TRUE,4,20160303103550,4
Y11sa16,MMEN06S01A01T20160303103559t1,TRUE,4,20160303103554,4
Y11sa17,MMEN06S01A01T20160303103601t2,TRUE,4,20160303103556,4
Y11sa16,MMEN06S01A01T20160303103604t7,FALSE,4,20160303103600,4
Y11sa17,MMEN06S01A01T20160303103613t5,FALSE,4,20160303103602,10
Y11sa23,MMEN06S01A01T20160303103609t6,TRUE,6,20160303103603,6
Y11sa16,MMEN06S01A01T20160303103610t1,TRUE,4,20160303103607,2
Y11sa16,MMEN06S01A01T20160303103645t5,FALSE,4,20160303103611,33
Y11sa12,MMEN06S01A01T20160303103634t1,TRUE,5,20160303103612,21
Y11sa22,MAlg06S01A01T20160303103629t1,TRUE,1,20160303103616,13
Y11sa20,MMEN06S01A01T20160303103630t2,TRUE,4,20160303103616,13
Y11sa17,MAlg06S01A01T20160303103627t1,FALSE,1,20160303103621,6
Y11sa22,MAlg06S01A01T20160303103653t1,TRUE,1,20160303103631,21
Y11sa20,MMEN06S01A01T20160303103639t7,FALSE,4,20160303103631,8
Y11sa17,MMEN06S01A01T20160303103638t2,FALSE,4,20160303103635,3
Y11sa12,MMEN06S01A01T20160303103711t5,FALSE,5,20160303103635,36
Y11sa17,MMEN06S01A01T20160303103653t6,FALSE,4,20160303103641,12
Y11sa20,MMEN06S01A01T20160303103645t3,FALSE,4,20160303103642,3
Y11sa23,MMEN06S01A01T20160303103756t3,TRUE,6,20160303103642,73
Y11sa11,MSI06S01A01T20160303105241t1,FALSE,5,20160303103646,351
Y11sa16,MMEN06S01A01T20160303103716t6,FALSE,4,20160303103647,28
Y11sa20,MMEN06S01A01T20160303103651t3,TRUE,4,20160303103647,3
Y11sa20,MMEN06S01A01T20160303103711t6,TRUE,4,20160303103652,18
Y11sa22,MAlg06S01A01T20160303103712t1,TRUE,1,20160303103655,16
Y11sa20,MMEN06S01A01T20160303103806t5,FALSE,4,20160303103712,53
Y11sa22,MAlg06S01A01T20160303103816t1,TRUE,1,20160303103714,61
Y11sa12,MMEN06S01A01T20160303103757t2,FALSE,5,20160303103714,43
Y11sa17,MMEN06S01A01T20160303103718t1,TRUE,4,20160303103716,2
Y11sa16,MMEN06S01A01T20160303103725t7,FALSE,4,20160303103718,6
Y11sa17,MMEN06S01A01T20160303103722t2,TRUE,4,20160303103719,2
Y11sa18,MMEN06S01A01T20160303103800t7,FALSE,4,20160303103722,38
Y11sa17,MMEN06S01A01T20160303103732t2,TRUE,4,20160303103723,9
Y11sa16,MMEN06S01A01T20160303103737t6,TRUE,4,20160303103727,9
Y11sa16,MMEN06S01A01T20160303103751t3,FALSE,4,20160303103738,12
Y11sa16,MMEN06S01A01T20160303103800t5,FALSE,4,20160303103754,6
Y11sa12,MMEN06S01A01T20160303103837t5,FALSE,5,20160303103800,36
Y11sa16,MMEN06S01A01T20160303103844t5,FALSE,4,20160303103802,41
Y11sa18,MMEN06S01A01T20160303103812t7,FALSE,4,20160303103803,8
Y11sa20,MMEN06S01A01T20160303103811t3,FALSE,4,20160303103808,2
Y11sa20,MMEN06S01A01T20160303103836t1,FALSE,4,20160303103813,23
Y11sa17,MMEN06S01A01T20160303103818t2,TRUE,4,20160303103815,3
Y11sa18,MMEN06S01A01T20160303103840t2,TRUE,4,20160303103815,24
Y11sa22,MAlg06S01A01T20160303103833t1,TRUE,1,20160303103818,15
Y11sa23,MMEN06S01A01T20160303103830t4,TRUE,6,20160303103825,4
Y11sa08,MSI06S01A01T20160303103909t3,TRUE,2,20160303103829,39
Y11sa23,MMEN06S01A01T20160303103839t1,TRUE,6,20160303103831,7
Y11sa17,MMEN06S01A01T20160303103848t4,FALSE,4,20160303103834,13
Y11sa20,MMEN06S01A01T20160303103849t6,FALSE,4,20160303103839,10
Y11sa12,MMEN06S01A01T20160303103917t1,TRUE,5,20160303103839,38
Y11sa23,MMEN06S01A01T20160303103900t1,TRUE,6,20160303103840,19
Y11sa18,MMEN06S01A01T20160303103846t2,TRUE,4,20160303103841,5
Y11sa16,MMEN06S01A01T20160303103900t6,FALSE,4,20160303103846,14
Y11sa18,MMEN06S01A01T20160303103857t1,TRUE,4,20160303103847,9
Y11sa17,MMEN06S01A01T20160303103903t2,TRUE,4,20160303103851,11
Y11sa20,MMEN06S01A01T20160303103857t1,TRUE,4,20160303103852,4
Y11sa18,MMEN06S01A01T20160303103902t1,TRUE,4,20160303103858,4
Y11sa20,MMEN06S01A01T20160303103920t2,FALSE,4,20160303103858,22
Y11sa23,MMEN06S01A01T20160303103906t1,TRUE,6,20160303103901,5
Y11sa18,MMEN06S01A01T20160303103907t1,TRUE,4,20160303103903,3
Y11sa16,MMEN06S01A01T20160303103909t1,FALSE,4,20160303103903,6
Y11sa17,MMEN06S01A01T20160303103906t2,TRUE,4,20160303103904,2
Y11sa17,MMEN06S01A01T20160303103913t3,TRUE,4,20160303103907,5
Y11sa23,MMEN06S01A01T20160303103913t3,TRUE,6,20160303103907,6
Y11sa18,MMEN06S01A01T20160303103935t5,TRUE,4,20160303103908,27
Y11sa08,MSI06S01A01T20160303103956t1,FALSE,2,20160303103910,46
Y11sa16,MMEN06S01A01T20160303103916t4,FALSE,4,20160303103912,4
Y11sa23,MMEN06S01A01T20160303103922t1,TRUE,6,20160303103914,7
Y11sa12,MMEN06S01A01T20160303104035t5,FALSE,5,20160303103918,76
Y11sa16,MMEN06S01A01T20160303103922t6,TRUE,4,20160303103918,3
Y11sa16,MMEN06S01A01T20160303103926t2,TRUE,4,20160303103923,3
Y11sa23,MMEN06S01A01T20160303103936t6,TRUE,6,20160303103923,12
Y11sa20,MMEN06S01A01T20160303103931t2,TRUE,4,20160303103923,8
Y11sa17,MMEN06S01A01T20160303103930t3,TRUE,4,20160303103924,6
Y11sa16,MMEN06S01A01T20160303103937t7,FALSE,4,20160303103927,9
Y11sa06,MMEN06S01A01T20160303103954t5,FALSE,5,20160303103928,26
Y11sa17,MMEN06S01A01T20160303103936t3,TRUE,4,20160303103931,4
Y11sa20,MMEN06S01A01T20160303104019t3,FALSE,4,20160303103932,46
Y11sa18,MMEN06S01A01T20160303103955t5,TRUE,4,20160303103936,18
Y11sa17,MMEN06S01A01T20160303103943t3,TRUE,4,20160303103937,5
Y11sa14,MMEN06S01A01T20160303103955t2,TRUE,6,20160303103943,12
Y11sa17,MMEN06S01A01T20160303103946t2,TRUE,4,20160303103944,2
Y11sa16,MMEN06S01A01T20160303103952t5,FALSE,4,20160303103944,7
Y11sa17,MMEN06S01A01T20160303103959t2,TRUE,4,20160303103953,5
Y11sa16,MMEN06S01A01T20160303104001t5,FALSE,4,20160303103954,6
Y11sa23,MMEN06S01A01T20160303103958t1,TRUE,6,20160303103955,2
Y11sa18,MMEN06S01A01T20160303104007t5,TRUE,5,20160303103956,11
Y11sa06,MMEN06S01A01T20160303104002t6,FALSE,5,20160303103957,5
Y11sa23,MMEN06S01A01T20160303104028t3,FALSE,6,20160303103959,28
Y11sa08,MSI06S01A01T20160303104116t4,TRUE,2,20160303103959,77
Y11sa14,MMEN06S01A01T20160303104040t2,FALSE,6,20160303104001,39
Y11sa16,MMEN06S01A01T20160303104031t3,TRUE,4,20160303104003,27
Y11sa06,MMEN06S01A01T20160303104129t2,FALSE,5,20160303104004,84
Y11sa18,MMEN06S01A01T20160303104033t5,FALSE,5,20160303104008,24
Y11sa17,MMEN06S01A01T20160303104028t2,TRUE,4,20160303104019,8
Y11sa20,MMEN06S01A01T20160303104029t1,TRUE,4,20160303104021,8
Y11sa21,MMEN06S01A01T20160303104042t3,TRUE,4,20160303104025,16
Y11sa16,MMEN06S01A01T20160303104040t7,FALSE,4,20160303104032,8
Y11sa22,MAlg06S01A01T20160303104059t1,TRUE,1,20160303104034,24
Y11sa18,MMEN06S01A01T20160303104142t2,FALSE,5,20160303104035,67
Y11sa20,MMEN06S01A01T20160303104111t6,FALSE,4,20160303104035,35
Y11sa23,MMEN06S01A01T20160303104044t4,TRUE,6,20160303104037,7
Y11sa12,MMEN06S01A01T20160303104139t1,TRUE,5,20160303104038,61
Y11sa21,MMEN06S01A01T20160303104049t3,TRUE,4,20160303104043,5
Y11sa14,MMEN06S01A01T20160303104110t4,TRUE,6,20160303104043,27
Y11sa16,MMEN06S01A01T20160303104049t4,FALSE,4,20160303104043,6
Y11sa04,MMEN06S01A01T20160303104056t5,TRUE,4,20160303104044,11
Y11sa17,MMEN06S01A01T20160303104053t7,FALSE,4,20160303104049,4
Y11sa21,MMEN06S01A01T20160303104140t6,FALSE,4,20160303104050,50
Y11sa16,MMEN06S01A01T20160303104056t7,FALSE,4,20160303104052,4
Y11sa17,MMEN06S01A01T20160303104100t1,TRUE,4,20160303104056,3
Y11sa04,MMEN06S01A01T20160303104114t7,FALSE,4,20160303104057,17
Y11sa16,MMEN06S01A01T20160303104102t1,FALSE,4,20160303104058,3
Y11sa22,MAlg06S01A01T20160303104122t1,FALSE,1,20160303104101,21
Y11sa16,MMEN06S01A01T20160303104109t1,FALSE,4,20160303104104,4
Y11sa17,MMEN06S01A01T20160303104116t1,TRUE,4,20160303104108,8
Y11sa14,MMEN06S01A01T20160303104116t4,TRUE,6,20160303104111,4
Y11sa16,MMEN06S01A01T20160303104123t3,TRUE,4,20160303104112,11
Y11sa20,MMEN06S01A01T20160303104117t5,FALSE,4,20160303104113,3
Y11sa04,MMEN06S01A01T20160303104138t2,TRUE,4,20160303104117,20
Y11sa14,MMEN06S01A01T20160303104119t3,TRUE,6,20160303104117,2
Y11sa08,MSI06S01A01T20160303104201t3,FALSE,2,20160303104117,43
Y11sa20,MMEN06S01A01T20160303104123t6,TRUE,4,20160303104120,2
Y11sa14,MMEN06S01A01T20160303104124t2,TRUE,6,20160303104120,3
Y11sa22,MAlg06S01A01T20160303104146t1,FALSE,1,20160303104124,21
Y11sa16,MMEN06S01A01T20160303104129t6,TRUE,4,20160303104124,4
Y11sa20,MMEN06S01A01T20160303104139t1,TRUE,4,20160303104124,14
Y11sa14,MMEN06S01A01T20160303104144t3,TRUE,6,20160303104125,19
Y11sa16,MMEN06S01A01T20160303104133t7,FALSE,4,20160303104130,2
Y11sa06,MMEN06S01A01T20160303104305t1,TRUE,5,20160303104131,93
Y11sa23,MMEN06S01A01T20160303104137t3,TRUE,6,20160303104134,2
Y11sa16,MMEN06S01A01T20160303104138t7,FALSE,4,20160303104135,2
Y11sa17,MMEN06S01A01T20160303104144t4,FALSE,4,20160303104137,7
Y11sa04,MMEN06S01A01T20160303104154t3,TRUE,4,20160303104139,15
Y11sa12,MMEN06S01A01T20160303104244t5,FALSE,5,20160303104140,63
Y11sa20,MMEN06S01A01T20160303104146t2,TRUE,4,20160303104140,5
Y11sa16,MMEN06S01A01T20160303104148t1,FALSE,4,20160303104141,7
Y11sa21,MMEN06S01A01T20160303104202t1,TRUE,4,20160303104143,18
Y11sa14,MMEN06S01A01T20160303104152t4,TRUE,6,20160303104145,6
Y11sa18,MMEN06S01A01T20160303104154t1,FALSE,5,20160303104145,9
Y11sa20,MMEN06S01A01T20160303104210t7,FALSE,4,20160303104147,23
Y11sa16,MMEN06S01A01T20160303104204t2,TRUE,4,20160303104151,12
Y11sa14,MMEN06S01A01T20160303104214t4,TRUE,6,20160303104153,20
Y11sa04,MMEN06S01A01T20160303104200t2,FALSE,4,20160303104155,5
Y11sa18,MMEN06S01A01T20160303104158t1,FALSE,5,20160303104157,1
Y11sa18,MMEN06S01A01T20160303104221t6,FALSE,5,20160303104200,21
Y11sa04,MMEN06S01A01T20160303104247t7,FALSE,4,20160303104203,44
Y11sa17,MMEN06S01A01T20160303104210t4,FALSE,4,20160303104204,6
Y11sa16,MMEN06S01A01T20160303104219t2,TRUE,4,20160303104205,14
Y11sa21,MMEN06S01A01T20160303104212t1,TRUE,4,20160303104207,4
Y11sa22,MAlg06S01A01T20160303104250t1,FALSE,1,20160303104209,40
Y11sa17,MMEN06S01A01T20160303104217t4,FALSE,4,20160303104213,4
Y11sa20,MMEN06S01A01T20160303104741t4,FALSE,4,20160303104213,52
Y11sa14,MMEN06S01A01T20160303104219t3,TRUE,6,20160303104215,4
Y11sa17,MMEN06S01A01T20160303104236t6,FALSE,4,20160303104219,16
Y11sa16,MMEN06S01A01T20160303104224t4,FALSE,4,20160303104220,3
Y11sa14,MMEN06S01A01T20160303104228t3,TRUE,6,20160303104220,8
Y11sa14,MMEN06S01A01T20160303104241t2,FALSE,6,20160303104229,11
Y11sa21,MMEN06S01A01T20160303104257t3,TRUE,4,20160303104229,28
Y11sa18,MSI06S01A01T20160303104418t1,TRUE,2,20160303104229,109
Y11sa17,MMEN06S01A01T20160303104244t5,FALSE,4,20160303104238,5
Y11sa14,MMEN06S01A01T20160303104247t3,TRUE,6,20160303104243,3
Y11sa09,MAlg06S01A01T20160303104254t1,TRUE,1,20160303104244,9
Y11sa17,MMEN06S01A01T20160303104249t1,TRUE,4,20160303104246,2
Y11sa14,MMEN06S01A01T20160303104251t2,TRUE,6,20160303104248,3
Y11sa17,MMEN06S01A01T20160303104310t6,FALSE,4,20160303104250,20
Y11sa04,MMEN06S01A01T20160303104342t4,FALSE,4,20160303104250,51
Y11sa14,MMEN06S01A01T20160303104256t2,TRUE,6,20160303104252,4
Y11sa09,MAlg06S01A01T20160303104351t1,TRUE,1,20160303104256,55
Y11sa22,MSI06S01A01T20160303104355t3,FALSE,3,20160303104256,58
Y11sa14,MMEN06S01A01T20160303104302t2,TRUE,6,20160303104257,4
Y11sa14,MMEN06S01A01T20160303104316t7,TRUE,6,20160303104303,12
Y11sa06,MMEN06S01A01T20160303104400t3,TRUE,5,20160303104306,54
Y11sa17,MMEN06S01A01T20160303104316t2,TRUE,4,20160303104313,2
Y11sa17,MMEN06S01A01T20160303104328t5,FALSE,4,20160303104317,11
Y11sa14,MMEN06S01A01T20160303104324t4,TRUE,6,20160303104317,7
Y11sa14,MMEN06S01A01T20160303104331t2,TRUE,6,20160303104325,5
Y11sa14,MMEN06S01A01T20160303104352t7,FALSE,6,20160303104332,20
Y11sa17,MMEN06S01A01T20160303104346t4,FALSE,4,20160303104340,6
Y11sa04,MMEN06S01A01T20160303104424t6,TRUE,4,20160303104344,40
Y11sa09,MAlg06S01A01T20160303104405t1,TRUE,1,20160303104353,12
Y11sa14,MMEN06S01A01T20160303104358t3,TRUE,6,20160303104355,3
Y11sa22,MSI06S01A01T20160303104428t3,TRUE,3,20160303104357,30
Y11sa14,MMEN06S01A01T20160303104408t5,TRUE,6,20160303104359,9
Y11sa06,MMEN06S01A01T20160303104514t4,TRUE,5,20160303104401,72
Y11sa17,MMEN06S01A01T20160303104405t1,TRUE,4,20160303104402,3
Y11sa17,MMEN06S01A01T20160303104410t3,TRUE,4,20160303104406,4
Y11sa14,MMEN06S01A01T20160303104421t2,TRUE,6,20160303104409,11
Y11sa17,MMEN06S01A01T20160303104431t5,FALSE,4,20160303104411,20
Y11sa09,MMEN06S01A01T20160303104507t1,TRUE,5,20160303104412,54
Y11sa18,MSI06S01A01T20160303104642t1,FALSE,2,20160303104419,142
Y11sa14,MMEN06S01A01T20160303104425t1,TRUE,6,20160303104422,2
Y11sa04,MMEN06S01A01T20160303104450t5,FALSE,4,20160303104425,24
Y11sa14,MMEN06S01A01T20160303104527t1,TRUE,6,20160303104426,61
Y11sa22,MSI06S01A01T20160303104502t3,TRUE,3,20160303104429,33
Y11sa17,MMEN06S01A01T20160303104438t2,TRUE,4,20160303104434,4
Y11sa17,MMEN06S01A01T20160303104510t5,FALSE,4,20160303104451,19
Y11sa04,MMEN06S01A01T20160303104506t1,TRUE,4,20160303104452,13
Y11sa22,MSI06S01A01T20160303104541t1,TRUE,3,20160303104503,37
Y11sa04,MMEN06S01A01T20160303104510t1,TRUE,4,20160303104507,2
Y11sa23,MMEN06S01A01T20160303104647t2,TRUE,6,20160303104508,38
Y11sa04,MMEN06S01A01T20160303104543t2,FALSE,4,20160303104511,32
Y11sa06,MMEN06S01A01T20160303104544t5,FALSE,5,20160303104515,28
Y11sa24,MMEN06S01A01T20160303104540t2,TRUE,3,20160303104517,23
Y11sa09,MAlg06S01A01T20160303104542t1,FALSE,1,20160303104518,23
Y11sa17,MMEN06S01A01T20160303104529t1,TRUE,4,20160303104526,2
Y11sa14,MMEN06S01A01T20160303104537t6,TRUE,6,20160303104528,8
Y11sa14,MMEN06S01A01T20160303104540t1,TRUE,6,20160303104538,1
Y11sa14,MMEN06S01A01T20160303104543t3,TRUE,6,20160303104541,2
Y11sa24,MMEN06S01A01T20160303104554t2,TRUE,3,20160303104541,12
Y11sa22,MSI06S01A01T20160303104641t3,FALSE,3,20160303104542,59
Y11sa09,MAlg06S01A01T20160303104612t1,TRUE,1,20160303104544,28
Y11sa14,MMEN06S01A01T20160303104546t6,TRUE,6,20160303104544,2
Y11sa04,MMEN06S01A01T20160303104554t3,TRUE,4,20160303104546,7
Y11sa06,MMEN06S01A01T20160303104616t4,TRUE,5,20160303104546,29
Y11sa14,MMEN06S01A01T20160303104554t3,TRUE,6,20160303104547,6
Y11sa21,MMEN06S01A01T20160303104600t2,TRUE,4,20160303104554,6
Y11sa14,MMEN06S01A01T20160303104601t3,FALSE,6,20160303104555,5
Y11sa04,MMEN06S01A01T20160303104620t3,FALSE,4,20160303104555,25
Y11sa24,MMEN06S01A01T20160303104628t1,FALSE,3,20160303104555,33
Y11sa14,MMEN06S01A01T20160303104609t4,TRUE,6,20160303104603,6
Y11sa14,MMEN06S01A01T20160303104636t1,TRUE,6,20160303104610,25
Y11sa09,MAlg06S01A01T20160303104632t1,TRUE,1,20160303104614,17
Y11sa06,MMEN06S01A01T20160303104658t4,TRUE,5,20160303104617,41
Y11sa10,MMEN06S01A01T20160303104626t2,FALSE,5,20160303104622,4
Y11sa10,MMEN06S01A01T20160303104638t4,FALSE,5,20160303104629,8
Y11sa12,MMEN06S01A01T20160303104703t4,TRUE,5,20160303104630,33
Y11sa24,MMEN06S01A01T20160303105240t3,FALSE,3,20160303104630,369
Y11sa09,MAlg06S01A01T20160303104706t1,TRUE,1,20160303104634,32
Y11sa14,MMEN06S01A01T20160303123538t2,TRUE,6,20160303104637,652
Y11sa18,MSI06S01A01T20160303104730t3,TRUE,2,20160303104645,45
Y11sa22,MMEN06S01A01T20160303104649t5,FALSE,5,20160303104647,1
Y11sa23,MMEN06S01A01T20160303104652t2,TRUE,6,20160303104648,4
